Loading data...
Vocabulary Size: 126197
Train/Dev split: 85710/9523
Writing to /home/cuizy/Downloads/cnn-text-classification-tf-master/runs/1541326160

2018-11-04T05:09:24.061990: step 1, loss 3.26253, acc 0.5
2018-11-04T14:25:06.610066: step 43597, loss 0.0482435, acc 0.953125
2018-11-04T14:25:07.242432: step 43598, loss 0.0141138, acc 0.984375
2018-11-04T14:25:07.870596: step 43599, loss 0.0384806, acc 0.984375
2018-11-04T14:25:08.498855: step 43600, loss 0.0393335, acc 0.96875

Evaluation:
2018-11-04T14:25:19.698248: step 43600, loss 2.30077, acc 0.814974

Saved model checkpoint to /home/cuizy/Downloads/cnn-text-classification-tf-master/runs/1541326160/checkpoints/model-43600

2018-11-04T14:25:22.211209: step 43601, loss 0.000145497, acc 1
2018-11-04T14:25:22.855061: step 43602, loss 0.0303554, acc 0.984375
2018-11-04T14:25:23.476214: step 43603, loss 0.044468, acc 0.96875
2018-11-04T14:25:24.102752: step 43604, loss 0.00813099, acc 1
2018-11-04T14:25:24.729709: step 43605, loss 0.0286753, acc 0.984375
2018-11-04T14:25:25.361081: step 43606, loss 0.0186982, acc 1
2018-11-04T14:25:25.990627: step 43607, loss 0.0287964, acc 0.96875
2018-11-04T14:25:26.638765: step 43608, loss 0.0139659, acc 1
2018-11-04T14:25:27.264209: step 43609, loss 0.0348053, acc 0.984375
2018-11-04T14:25:27.893936: step 43610, loss 0.0303565, acc 0.984375
2018-11-04T14:25:28.517611: step 43611, loss 0.00848676, acc 1
2018-11-04T14:25:29.147513: step 43612, loss 0.0504369, acc 0.96875
2018-11-04T14:25:29.783000: step 43613, loss 0.0222505, acc 0.984375
2018-11-04T14:25:30.411350: step 43614, loss 1.65775e-07, acc 1
2018-11-04T14:25:31.038114: step 43615, loss 0.032206, acc 0.984375
2018-11-04T14:25:31.676992: step 43616, loss 0.131102, acc 0.953125
2018-11-04T14:25:32.301738: step 43617, loss 0.0244486, acc 1
2018-11-04T14:25:32.925444: step 43618, loss 0.0222335, acc 0.984375
2018-11-04T14:25:33.558195: step 43619, loss 0.0561455, acc 0.953125
2018-11-04T14:25:34.186805: step 43620, loss 0.0141057, acc 0.984375
2018-11-04T14:25:34.807848: step 43621, loss 0.0281981, acc 0.96875
2018-11-04T14:25:35.441258: step 43622, loss 0.0162647, acc 1
2018-11-04T14:25:36.067214: step 43623, loss 0.0142325, acc 0.984375
2018-11-04T14:25:36.695352: step 43624, loss 0.0444501, acc 0.96875
2018-11-04T14:25:37.318389: step 43625, loss 0.0222333, acc 0.984375
2018-11-04T14:25:37.945212: step 43626, loss 0.00836433, acc 1
2018-11-04T14:25:38.573076: step 43627, loss 0.00819642, acc 1
2018-11-04T14:25:39.195978: step 43628, loss 0.00814539, acc 1
2018-11-04T14:25:39.819873: step 43629, loss 0.0140743, acc 0.984375
2018-11-04T14:25:40.447656: step 43630, loss 9.83447e-07, acc 1
2018-11-04T14:25:41.078980: step 43631, loss 0.0140711, acc 0.984375
2018-11-04T14:25:41.709066: step 43632, loss 8.10233e-07, acc 1
2018-11-04T14:25:42.334016: step 43633, loss 0.034388, acc 1
2018-11-04T14:25:42.964194: step 43634, loss 0.0140647, acc 0.984375
2018-11-04T14:25:43.589736: step 43635, loss 0.0140837, acc 0.984375
2018-11-04T14:25:44.219420: step 43636, loss 0.0329072, acc 0.984375
2018-11-04T14:25:44.847879: step 43637, loss 1.09896e-07, acc 1
2018-11-04T14:25:45.470759: step 43638, loss 0.0525867, acc 0.96875
2018-11-04T14:25:46.091858: step 43639, loss 0.0303758, acc 0.984375
2018-11-04T14:25:46.713453: step 43640, loss 0.0326661, acc 1
2018-11-04T14:25:47.338882: step 43641, loss 0.00822927, acc 1
2018-11-04T14:25:47.960813: step 43642, loss 0.0163272, acc 1
2018-11-04T14:25:48.578684: step 43643, loss 0.00816063, acc 1
2018-11-04T14:25:49.208638: step 43644, loss 0.0140575, acc 0.984375
2018-11-04T14:25:49.830647: step 43645, loss 0.0363512, acc 0.96875
2018-11-04T14:25:50.465820: step 43646, loss 0.0584925, acc 0.953125
2018-11-04T14:25:51.089119: step 43647, loss 0.0222428, acc 0.984375
2018-11-04T14:25:51.709558: step 43648, loss 0.376895, acc 0.984375
2018-11-04T14:25:52.336873: step 43649, loss 2.79397e-08, acc 1
2018-11-04T14:25:52.968846: step 43650, loss 0.278546, acc 0.96875
2018-11-04T14:25:53.595604: step 43651, loss 0.0281357, acc 0.96875
2018-11-04T14:25:54.222786: step 43652, loss 0.0140602, acc 0.984375
2018-11-04T14:25:54.837198: step 43653, loss 0.0852758, acc 0.96875
2018-11-04T14:25:55.465864: step 43654, loss 0.0147927, acc 0.984375
2018-11-04T14:25:56.094485: step 43655, loss 0.000604811, acc 1
2018-11-04T14:25:56.728600: step 43656, loss 0.0222772, acc 0.984375
2018-11-04T14:25:57.357108: step 43657, loss 0.0164051, acc 1
2018-11-04T14:25:57.991251: step 43658, loss 0.0539527, acc 0.953125
2018-11-04T14:25:58.621626: step 43659, loss 0.022213, acc 0.984375
2018-11-04T14:25:59.249255: step 43660, loss 0.00817181, acc 1
2018-11-04T14:25:59.875400: step 43661, loss 0.0244918, acc 1
2018-11-04T14:26:00.501296: step 43662, loss 0.00820007, acc 1
2018-11-04T14:26:01.131195: step 43663, loss 0.0281044, acc 0.96875
2018-11-04T14:26:01.754672: step 43664, loss 0.0291812, acc 1
2018-11-04T14:26:02.393245: step 43665, loss 0.0503196, acc 0.953125
2018-11-04T14:26:03.021941: step 43666, loss 0.0483108, acc 0.984375
2018-11-04T14:26:03.658996: step 43667, loss 0.0285133, acc 0.96875
2018-11-04T14:26:04.285875: step 43668, loss 0.00816125, acc 1
2018-11-04T14:26:04.912095: step 43669, loss 0.0303747, acc 0.984375
2018-11-04T14:26:05.540426: step 43670, loss 0.00816139, acc 1
2018-11-04T14:26:06.170762: step 43671, loss 0.008162, acc 1
2018-11-04T14:26:06.794330: step 43672, loss 0.0081653, acc 1
2018-11-04T14:26:07.420476: step 43673, loss 3.72529e-09, acc 1
2018-11-04T14:26:08.037716: step 43674, loss 0.0303704, acc 0.984375
2018-11-04T14:26:08.668590: step 43675, loss 1.32247e-07, acc 1
2018-11-04T14:26:09.296958: step 43676, loss 3.76973e-06, acc 1
2018-11-04T14:26:09.923515: step 43677, loss 0.0444367, acc 0.96875
2018-11-04T14:26:10.565552: step 43678, loss 0.0236543, acc 0.984375
2018-11-04T14:26:11.196443: step 43679, loss 1.64887e-05, acc 1
2018-11-04T14:26:11.819178: step 43680, loss 0.0140721, acc 0.984375
2018-11-04T14:26:12.449076: step 43681, loss 0.016299, acc 1
2018-11-04T14:26:13.071463: step 43682, loss 0.0422185, acc 0.953125
2018-11-04T14:26:13.710157: step 43683, loss 0.0271238, acc 0.984375
2018-11-04T14:26:14.339903: step 43684, loss 0.052654, acc 0.96875
2018-11-04T14:26:14.961896: step 43685, loss 0.092225, acc 0.96875
2018-11-04T14:26:15.590417: step 43686, loss 0.0303716, acc 0.984375
2018-11-04T14:26:16.222057: step 43687, loss 0.0211594, acc 0.984375
2018-11-04T14:26:16.851487: step 43688, loss 0.102907, acc 0.921875
2018-11-04T14:26:17.477583: step 43689, loss 0.0490355, acc 1
2018-11-04T14:26:18.101999: step 43690, loss 0.00968343, acc 1
2018-11-04T14:26:18.724536: step 43691, loss 0.0244833, acc 1
2018-11-04T14:26:19.350922: step 43692, loss 0.0304983, acc 0.984375
2018-11-04T14:26:19.978276: step 43693, loss 0.0168383, acc 1
2018-11-04T14:26:20.609454: step 43694, loss 0.0144117, acc 0.984375
2018-11-04T14:26:21.227152: step 43695, loss 1.23489e-06, acc 1
2018-11-04T14:26:21.850925: step 43696, loss 0.00814178, acc 1
2018-11-04T14:26:22.476747: step 43697, loss 0.0272227, acc 0.984375
2018-11-04T14:26:23.096244: step 43698, loss 0.0365948, acc 0.96875
2018-11-04T14:26:23.726657: step 43699, loss 0.00813908, acc 1
2018-11-04T14:26:24.348334: step 43700, loss 0.0222819, acc 0.984375

Evaluation:
2018-11-04T14:26:35.528811: step 43700, loss 2.08143, acc 0.816444

Saved model checkpoint to /home/cuizy/Downloads/cnn-text-classification-tf-master/runs/1541326160/checkpoints/model-43700

2018-11-04T14:26:38.392449: step 43701, loss 0.0222261, acc 0.984375
2018-11-04T14:26:39.023593: step 43702, loss 0.0085451, acc 1
2018-11-04T14:26:39.649924: step 43703, loss 0.0386322, acc 0.984375
2018-11-04T14:26:40.275696: step 43704, loss 0.0325258, acc 1
2018-11-04T14:26:40.905795: step 43705, loss 0.0113913, acc 1
2018-11-04T14:26:41.532208: step 43706, loss 0.00843343, acc 1
2018-11-04T14:26:42.160475: step 43707, loss 0.0303486, acc 0.984375
2018-11-04T14:26:42.804804: step 43708, loss 0.464615, acc 0.984375
2018-11-04T14:26:43.432027: step 43709, loss 0.238718, acc 0.953125
2018-11-04T14:26:44.056689: step 43710, loss 0.0224458, acc 0.984375
2018-11-04T14:26:44.686536: step 43711, loss 0.0243159, acc 1
2018-11-04T14:26:45.317693: step 43712, loss 0.00810419, acc 1
2018-11-04T14:26:45.951677: step 43713, loss 0.0162377, acc 1
2018-11-04T14:26:46.577606: step 43714, loss 0.0222498, acc 0.984375
2018-11-04T14:26:47.208489: step 43715, loss 0.00812744, acc 1
2018-11-04T14:26:47.836668: step 43716, loss 0.0162931, acc 1
2018-11-04T14:26:48.459265: step 43717, loss 0.0096717, acc 1
2018-11-04T14:26:49.087916: step 43718, loss 0.0237709, acc 0.984375
2018-11-04T14:26:49.725884: step 43719, loss 0.0655594, acc 0.984375
2018-11-04T14:26:50.351546: step 43720, loss 0.0222556, acc 0.984375
2018-11-04T14:26:50.982991: step 43721, loss 0.169986, acc 0.984375
2018-11-04T14:26:51.612617: step 43722, loss 7.31396e-06, acc 1
2018-11-04T14:26:52.244050: step 43723, loss 0.016123, acc 1
2018-11-04T14:26:52.889975: step 43724, loss 0.0276433, acc 0.984375
2018-11-04T14:26:53.517815: step 43725, loss 0.0160653, acc 1
2018-11-04T14:26:54.144860: step 43726, loss 0.0240725, acc 1
2018-11-04T14:26:54.771321: step 43727, loss 0.0525804, acc 0.96875
2018-11-04T14:26:55.391345: step 43728, loss 0.0385541, acc 0.96875
2018-11-04T14:26:56.022611: step 43729, loss 0.0302941, acc 0.984375
2018-11-04T14:26:56.652729: step 43730, loss 0.0286336, acc 0.96875
2018-11-04T14:26:57.296365: step 43731, loss 0.00799005, acc 1
2018-11-04T14:26:57.950737: step 43732, loss 0.0128138, acc 1
2018-11-04T14:26:58.589256: step 43733, loss 0.0239877, acc 1
2018-11-04T14:26:59.210869: step 43734, loss 0.0286596, acc 0.96875
2018-11-04T14:26:59.837356: step 43735, loss 0.0526618, acc 0.96875
2018-11-04T14:27:00.473204: step 43736, loss 0.0367381, acc 0.96875
2018-11-04T14:27:01.099783: step 43737, loss 0.0165155, acc 0.984375
2018-11-04T14:27:01.724724: step 43738, loss 0.00798166, acc 1
2018-11-04T14:27:02.354685: step 43739, loss 0.0287227, acc 0.96875
2018-11-04T14:27:02.993000: step 43740, loss 0.0446098, acc 0.96875
2018-11-04T14:27:03.612462: step 43741, loss 0.0145737, acc 0.984375
2018-11-04T14:27:04.242571: step 43742, loss 0.0184537, acc 1
2018-11-04T14:27:04.870457: step 43743, loss 0.0079752, acc 1
2018-11-04T14:27:05.501886: step 43744, loss 0.0143299, acc 0.984375
2018-11-04T14:27:06.121294: step 43745, loss 0.0143237, acc 0.984375
2018-11-04T14:27:06.745717: step 43746, loss 0.0334786, acc 0.96875
2018-11-04T14:27:07.382536: step 43747, loss 0.0159769, acc 1
2018-11-04T14:27:08.069575: step 43748, loss 0.052579, acc 0.96875
2018-11-04T14:27:08.712417: step 43749, loss 1.11759e-07, acc 1
2018-11-04T14:27:09.417321: step 43750, loss 0.0286171, acc 0.96875
2018-11-04T14:27:10.081104: step 43751, loss 0.0305389, acc 0.984375
2018-11-04T14:27:10.702644: step 43752, loss 0.0239834, acc 1
2018-11-04T14:27:11.322901: step 43753, loss 0.00799617, acc 1
2018-11-04T14:27:11.945487: step 43754, loss 0.0218804, acc 0.984375
2018-11-04T14:27:12.572265: step 43755, loss 0.0556839, acc 0.953125
2018-11-04T14:27:13.202149: step 43756, loss 0.0508819, acc 0.953125
2018-11-04T14:27:13.845475: step 43757, loss 0.0317778, acc 0.984375
2018-11-04T14:27:14.471452: step 43758, loss 0.0244334, acc 0.984375
2018-11-04T14:27:15.100967: step 43759, loss 0.0478974, acc 0.96875
2018-11-04T14:27:15.728951: step 43760, loss 0.0144838, acc 0.984375
2018-11-04T14:27:16.352631: step 43761, loss 0.0222799, acc 0.984375
2018-11-04T14:27:16.977034: step 43762, loss 0.0474621, acc 0.984375
2018-11-04T14:27:17.598188: step 43763, loss 0.00553912, acc 1
2018-11-04T14:27:18.223209: step 43764, loss 0.056358, acc 0.96875
2018-11-04T14:27:18.844918: step 43765, loss 0.0304201, acc 0.984375
2018-11-04T14:27:19.472253: step 43766, loss 0.0637051, acc 0.953125
2018-11-04T14:27:20.101203: step 43767, loss 0.0080568, acc 1
2018-11-04T14:27:20.728566: step 43768, loss 0.0164287, acc 0.984375
2018-11-04T14:27:21.351022: step 43769, loss 0.0160868, acc 1
2018-11-04T14:27:21.976912: step 43770, loss 0.0484018, acc 0.96875
2018-11-04T14:27:22.605233: step 43771, loss 0.0160911, acc 1
2018-11-04T14:27:23.230328: step 43772, loss 4.39983e-05, acc 1
2018-11-04T14:27:23.865608: step 43773, loss 0.0223187, acc 0.984375
2018-11-04T14:27:24.493132: step 43774, loss 1.59438e-06, acc 1
2018-11-04T14:27:25.126418: step 43775, loss 4.2654e-07, acc 1
2018-11-04T14:27:25.750847: step 43776, loss 0.0161591, acc 1
2018-11-04T14:27:26.379463: step 43777, loss 0.00815036, acc 1
2018-11-04T14:27:27.009499: step 43778, loss 0.0160668, acc 1
2018-11-04T14:27:27.656377: step 43779, loss 0.000242461, acc 1
2018-11-04T14:27:28.285772: step 43780, loss 0.00810584, acc 1
2018-11-04T14:27:28.913242: step 43781, loss 0.0634075, acc 0.953125
2018-11-04T14:27:29.535911: step 43782, loss 0.0160434, acc 1
2018-11-04T14:27:30.158191: step 43783, loss 0.00801911, acc 1
2018-11-04T14:27:30.788870: step 43784, loss 0.0240489, acc 1
2018-11-04T14:27:31.418712: step 43785, loss 0, acc 1
2018-11-04T14:27:32.067162: step 43786, loss 0.0240231, acc 1
2018-11-04T14:27:32.700545: step 43787, loss 0.0160039, acc 1
2018-11-04T14:27:33.321603: step 43788, loss 2.73413e-06, acc 1
2018-11-04T14:27:33.957866: step 43789, loss 0.010623, acc 1
2018-11-04T14:27:34.604124: step 43790, loss 0.0286437, acc 0.96875
2018-11-04T14:27:35.236555: step 43791, loss 0.0589209, acc 0.953125
2018-11-04T14:27:35.867143: step 43792, loss 5.34535e-05, acc 1
2018-11-04T14:27:36.502143: step 43793, loss 0.0878569, acc 0.984375
2018-11-04T14:27:37.126591: step 43794, loss 0.0143311, acc 0.984375
2018-11-04T14:27:37.761053: step 43795, loss 0.00801403, acc 1
2018-11-04T14:27:38.389680: step 43796, loss 0.0223064, acc 0.984375
2018-11-04T14:27:39.014869: step 43797, loss 0.173115, acc 0.984375
2018-11-04T14:27:39.641199: step 43798, loss 3.95963e-05, acc 1
2018-11-04T14:27:40.283819: step 43799, loss 0.0159226, acc 1
2018-11-04T14:27:40.926617: step 43800, loss 0.0448866, acc 0.96875

Evaluation:
2018-11-04T14:27:52.538405: step 43800, loss 2.13928, acc 0.815604

Saved model checkpoint to /home/cuizy/Downloads/cnn-text-classification-tf-master/runs/1541326160/checkpoints/model-43800

2018-11-04T14:27:55.557083: step 43801, loss 1.4624e-05, acc 1
2018-11-04T14:27:56.187409: step 43802, loss 0.039381, acc 0.984375
2018-11-04T14:27:56.815068: step 43803, loss 0.00795477, acc 1
2018-11-04T14:27:57.448758: step 43804, loss 0.0096153, acc 1
2018-11-04T14:27:58.081913: step 43805, loss 0.0143682, acc 0.984375
2018-11-04T14:27:58.718671: step 43806, loss 0.0160217, acc 1
2018-11-04T14:27:59.337489: step 43807, loss 0.027688, acc 0.96875
2018-11-04T14:27:59.987185: step 43808, loss 2.66356e-07, acc 1
2018-11-04T14:28:00.621241: step 43809, loss 0.0226776, acc 0.984375
2018-11-04T14:28:01.260082: step 43810, loss 0.000304423, acc 1
2018-11-04T14:28:01.892926: step 43811, loss 0.0317052, acc 0.984375
2018-11-04T14:28:02.518999: step 43812, loss 0.011863, acc 1
2018-11-04T14:28:03.152844: step 43813, loss 0.0505862, acc 0.953125
2018-11-04T14:28:03.781132: step 43814, loss 0.0305662, acc 0.984375
2018-11-04T14:28:04.399937: step 43815, loss 0.0446415, acc 0.96875
2018-11-04T14:28:05.038514: step 43816, loss 0.0238185, acc 1
2018-11-04T14:28:05.665408: step 43817, loss 0.0367639, acc 0.96875
2018-11-04T14:28:06.313053: step 43818, loss 0.00793885, acc 1
2018-11-04T14:28:06.943424: step 43819, loss 0.0368819, acc 0.96875
2018-11-04T14:28:07.572467: step 43820, loss 0.00800132, acc 1
2018-11-04T14:28:08.198206: step 43821, loss 0.00793991, acc 1
2018-11-04T14:28:08.838068: step 43822, loss 0.0367348, acc 0.96875
2018-11-04T14:28:09.465569: step 43823, loss 3.61308e-05, acc 1
2018-11-04T14:28:10.098689: step 43824, loss 0.0223256, acc 0.984375
2018-11-04T14:28:10.724792: step 43825, loss 0.0366944, acc 0.96875
2018-11-04T14:28:11.350529: step 43826, loss 0.0223193, acc 0.984375
2018-11-04T14:28:11.989741: step 43827, loss 0.0223426, acc 0.984375
2018-11-04T14:28:12.614745: step 43828, loss 0.0481357, acc 0.953125
2018-11-04T14:28:13.244143: step 43829, loss 0.031821, acc 1
2018-11-04T14:28:13.884277: step 43830, loss 0.0931932, acc 0.953125
2018-11-04T14:28:14.503065: step 43831, loss 0.0223117, acc 0.984375
2018-11-04T14:28:15.134830: step 43832, loss 3.65075e-07, acc 1
2018-11-04T14:28:15.775499: step 43833, loss 0.0223117, acc 0.984375
2018-11-04T14:28:16.406377: step 43834, loss 0.0119682, acc 0.984375
2018-11-04T14:28:17.037179: step 43835, loss 0.0270187, acc 0.96875
2018-11-04T14:28:17.664463: step 43836, loss 0.0261553, acc 1
2018-11-04T14:28:18.293234: step 43837, loss 0.0143493, acc 0.984375
2018-11-04T14:28:18.924461: step 43838, loss 0.00751805, acc 1
2018-11-04T14:28:19.549036: step 43839, loss 0.0223094, acc 0.984375
2018-11-04T14:28:20.178903: step 43840, loss 0.0100038, acc 1
2018-11-04T14:28:20.809935: step 43841, loss 0.00797114, acc 1
2018-11-04T14:28:21.440933: step 43842, loss 0.0525792, acc 0.96875
2018-11-04T14:28:22.071556: step 43843, loss 0.030268, acc 0.984375
2018-11-04T14:28:22.703880: step 43844, loss 0.0382227, acc 0.984375
2018-11-04T14:28:23.363917: step 43845, loss 1.78737e-05, acc 1
2018-11-04T14:28:24.015039: step 43846, loss 0.0467991, acc 0.984375
2018-11-04T14:28:24.661855: step 43847, loss 0.0519196, acc 0.953125
2018-11-04T14:28:25.293032: step 43848, loss 0.0382666, acc 0.984375
2018-11-04T14:28:25.923639: step 43849, loss 0.0534929, acc 0.953125
2018-11-04T14:28:26.555148: step 43850, loss 0.0143719, acc 0.984375
2018-11-04T14:28:27.177617: step 43851, loss 0.000287988, acc 1
2018-11-04T14:28:27.799975: step 43852, loss 0.00881407, acc 1
2018-11-04T14:28:28.433853: step 43853, loss 0.0375578, acc 1
2018-11-04T14:28:29.063781: step 43854, loss 0.0223298, acc 0.984375
2018-11-04T14:28:29.692030: step 43855, loss 0.0302621, acc 0.984375
2018-11-04T14:28:30.325499: step 43856, loss 0.00156069, acc 1
2018-11-04T14:28:30.947279: step 43857, loss 0.0590682, acc 0.953125
2018-11-04T14:28:31.568911: step 43858, loss 0.0080999, acc 1
2018-11-04T14:28:32.196816: step 43859, loss 8.08367e-07, acc 1
2018-11-04T14:28:32.822996: step 43860, loss 0.0381991, acc 0.984375
2018-11-04T14:28:33.454900: step 43861, loss 0.0223211, acc 0.984375
2018-11-04T14:28:34.080862: step 43862, loss 0.0302583, acc 0.984375
2018-11-04T14:28:34.709333: step 43863, loss 0.0388255, acc 0.984375
2018-11-04T14:28:35.336788: step 43864, loss 0.0303089, acc 0.984375
2018-11-04T14:28:35.971416: step 43865, loss 0.0079325, acc 1
2018-11-04T14:28:36.600325: step 43866, loss 0.0432036, acc 0.953125
2018-11-04T14:28:37.226348: step 43867, loss 1.85328e-06, acc 1
2018-11-04T14:28:37.846867: step 43868, loss 1.11759e-08, acc 1
2018-11-04T14:28:38.476511: step 43869, loss 0.00793171, acc 1
2018-11-04T14:28:39.110744: step 43870, loss 0.044666, acc 0.96875
2018-11-04T14:28:39.750618: step 43871, loss 0.0287895, acc 0.96875
2018-11-04T14:28:40.384085: step 43872, loss 0.0287919, acc 0.96875
2018-11-04T14:28:41.023641: step 43873, loss 1.92217e-06, acc 1
2018-11-04T14:28:41.656421: step 43874, loss 0.0146741, acc 0.984375
2018-11-04T14:28:42.278642: step 43875, loss 0.044137, acc 0.96875
2018-11-04T14:28:42.909308: step 43876, loss 0.0223189, acc 0.984375
2018-11-04T14:28:43.538761: step 43877, loss 0.00799948, acc 1
2018-11-04T14:28:44.171363: step 43878, loss 0.0430656, acc 0.953125
2018-11-04T14:28:44.796398: step 43879, loss 0.02231, acc 0.984375
2018-11-04T14:28:45.426545: step 43880, loss 0.0143345, acc 0.984375
2018-11-04T14:28:46.065976: step 43881, loss 0.0223011, acc 0.984375
2018-11-04T14:28:46.692424: step 43882, loss 0.0222981, acc 0.984375
2018-11-04T14:28:47.321681: step 43883, loss 0.0302904, acc 0.984375
2018-11-04T14:28:47.945841: step 43884, loss 0.027015, acc 0.984375
2018-11-04T14:28:48.574483: step 43885, loss 0.0142932, acc 0.984375
2018-11-04T14:28:49.201390: step 43886, loss 0.0142967, acc 0.984375
2018-11-04T14:28:49.832227: step 43887, loss 0.0162203, acc 1
2018-11-04T14:28:50.458446: step 43888, loss 0.0588393, acc 0.953125
2018-11-04T14:28:51.079639: step 43889, loss 0.0446373, acc 0.96875
2018-11-04T14:28:51.709574: step 43890, loss 0.0292998, acc 0.96875
